name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Toronto, ON",2021-11-30,3.4,-1.5,1.3,2.7,-4.3,-1,-1.7,81,1.27,100,29.17,"rain,snow",1.1,3.8,48.2,27.6,231,1011.5,8.9,246.6,21.6,1.9,1,,2021-11-30T07:30:24,2021-11-30T16:42:06,0.91,"Snow, Rain",Clear conditions throughout the day with rain or snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-01,5.6,1.9,4,5.3,-2.6,1.2,-1.6,67.1,0,0,0,,1.5,2,51.8,27.8,223.2,1016,9.4,248.7,27,2.4,1,,2021-12-01T07:31:31,2021-12-01T16:41:45,0.95,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-02,10.5,2.9,6.7,10.5,-2.8,3.7,2.3,74.5,0.59,100,12.5,rain,0,0.2,66.6,44.6,252.5,1002.1,9.3,216.4,19.6,1.6,1,,2021-12-02T07:32:36,2021-12-02T16:41:27,0.98,Rain,Clear conditions throughout the day with rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-03,2.9,0.7,1.5,1,-5.8,-2.7,-6.4,56.2,0,0,0,,0,0,51.8,33.4,309.5,1017,9.9,249,21.9,2,1,,2021-12-03T07:33:40,2021-12-03T16:41:11,1,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-04,5.1,0.9,2.8,2,-3.2,-0.9,-4.1,61.2,0,0,0,,0,0,68.4,42.5,258.3,1018,9.4,249.2,25.1,2.2,1,,2021-12-04T07:34:42,2021-12-04T16:40:58,0,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-05,3.9,0.1,1.6,1.7,-5.2,-2.1,-3.4,70.5,8.86,100,25,"rain,snow",0,0,55.4,48.1,175,1021.2,8.6,249.2,17.8,1.6,1,,2021-12-05T07:35:44,2021-12-05T16:40:47,0.01,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-06,9.6,0,5.3,9.6,-7.3,1.5,1.8,79.4,7.55,100,41.67,"rain,snow",0,0,78.7,51.6,222.5,1002.5,8.7,244.8,13.3,1,1,,2021-12-06T07:36:43,2021-12-06T16:40:39,0.04,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-07,-0.3,-4.9,-2.2,-4,-10.7,-7.4,-8.3,63.4,0,0,0,,1.8,0.6,69.5,33.5,281.9,1020.1,8.4,249.8,27.4,2.4,1,,2021-12-07T07:37:42,2021-12-07T16:40:34,0.07,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-08,-1.1,-5,-3,-1.4,-9.8,-6,-6.8,76.1,1.52,100,41.67,"rain,snow",1.5,2.6,46.1,25.8,203.2,1016.5,8.9,245.8,8.2,0.7,0,,2021-12-08T07:38:38,2021-12-08T16:40:31,0.12,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-09,0.9,-4,-1.9,-1.7,-10.3,-6.1,-6.3,72.6,0.95,100,8.33,"rain,snow",0.6,3,38.9,25.9,143.8,1019.5,9.3,249,9.9,0.9,0,,2021-12-09T07:39:33,2021-12-09T16:40:30,0.17,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-10,6.3,1.7,4.2,6.2,-3.3,1.8,0.6,77.3,0.19,100,4.17,rain,0.8,1.8,,40.3,173.1,1013.9,6.8,247.8,23.3,2,1,,2021-12-10T07:40:27,2021-12-10T16:40:32,0.22,Rain,Clear conditions throughout the day with early morning snow or rain.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-11,15.6,3.2,7.9,15.6,-2.5,4.8,4.3,79.8,17.52,100,29.17,rain,0,0.2,96.3,70.4,169.5,996.9,10.3,242,17.5,1.5,1,,2021-12-11T07:41:18,2021-12-11T16:40:37,0.27,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-12,6.9,1,4.2,5.7,-5.1,0,-2.8,61.2,0.24,100,4.17,"rain,snow",0,0,65.7,40.8,245.8,1016.2,2.6,248.8,16.1,1.3,1,,2021-12-12T07:42:08,2021-12-12T16:40:44,0.32,"Snow, Rain",Clear conditions throughout the day with early morning snow or rain.,rain,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-13,9.6,4.7,6.5,8,-0.2,3.3,-1.2,58.6,0,0,0,,0,0,51.8,35,241.2,1020.3,4.4,249.8,14.1,1.3,1,,2021-12-13T07:42:56,2021-12-13T16:40:53,0.37,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-14,5.7,2.7,4.2,4.7,-1.6,0.9,-0.3,72.8,0,0,0,,0,0,35.3,36.8,141.9,1033.6,3.4,252.9,16.7,1.3,1,,2021-12-14T07:43:42,2021-12-14T16:41:05,0.41,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-15,10.3,4.3,6.2,10.3,-1.3,3.4,2.1,75.2,0.88,100,12.5,rain,0,0,40.7,35,79.9,1023.9,10,250.6,10.4,0.8,1,,2021-12-15T07:44:26,2021-12-15T16:41:20,0.44,Rain,Clear conditions throughout the day with rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-16,13.8,6.3,12,13.8,1.1,11.7,4.4,61,0,0,0,,0,0,66.6,46.1,218.2,1006.7,6.3,246.5,19.4,1.7,1,,2021-12-16T07:45:08,2021-12-16T16:41:37,0.47,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-17,6,0.9,3.5,3.9,-4,-0.3,-3.9,58.7,0,0,0,,0,0,52.7,35.3,292.8,1020.2,5.5,249.8,16.8,1.5,2,,2021-12-17T07:45:48,2021-12-17T16:41:56,0.49,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-18,1.2,-2.4,-0.4,-0.3,-8.4,-5,-3.2,81.9,7.49,100,41.67,"rain,snow",1.7,0.5,59.2,42.3,98,1018.1,9.9,246.2,3.7,0.1,0,,2021-12-18T07:46:25,2021-12-18T16:42:18,0.5,"Snow, Rain",Clear conditions throughout the day with rain or snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-19,-2.5,-5.1,-3.6,-3.1,-10.2,-7.2,-8.1,70.9,0,0,0,,1,2.2,44.5,25.7,290.3,1025.3,5.7,250.9,15.4,1.3,2,,2021-12-19T07:47:01,2021-12-19T16:42:43,0.5,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-20,3.9,-4.8,0.4,1.4,-8.7,-3.2,-3.8,73.6,0,0,0,,0,1.8,48.2,36.9,237.1,1020.8,9.5,249.9,9.5,0.7,1,,2021-12-20T07:47:34,2021-12-20T16:43:10,0.51,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,CYTZ,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-21,3.4,0.2,2.2,2.1,-3.7,-0.8,-3.4,67,0,0,0,,0,0.1,44.6,29.3,191.7,1013.2,6.6,248.1,24.1,1.9,2,,2021-12-21T07:48:06,2021-12-21T16:43:39,0.53,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-22,4.5,-2.8,-0.2,2.8,-9.8,-5.7,-5.9,65.5,0.24,100,4.17,"rain,snow",2.1,0.7,68.4,46.4,276.1,1007.2,9.1,246.3,28.1,2.3,2,,2021-12-22T07:48:35,2021-12-22T16:44:10,0.55,"Snow, Rain",Clear conditions throughout the day with afternoon rain or snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-23,-0.1,-4.3,-2.1,-0.3,-9.6,-5.6,-7.3,68.3,1.3,100,16.67,"rain,snow",3.4,2.5,50,24.2,176.7,1018.8,10.1,248.8,26.6,2.4,1,,2021-12-23T07:49:01,2021-12-23T16:44:44,0.59,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-24,3.5,-0.1,1.8,0.9,-5.1,-2.2,0.2,89.3,2.09,100,16.67,"rain,snow",1.3,3.5,31.3,46,72.2,1011.7,10.6,247.2,20,1.7,1,,2021-12-24T07:49:25,2021-12-24T16:45:20,0.63,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-25,7.1,3.3,4.9,6.9,-2.6,2.1,3.2,89,4.09,100,41.67,rain,0,0.3,38.9,38.4,211.5,1000.9,9.9,243.2,14,1.1,1,,2021-12-25T07:49:47,2021-12-25T16:45:58,0.67,Rain,Clear conditions throughout the day with a chance of rain throughout the day.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-26,4.3,-3.2,2.2,4.3,-9,-1.4,-2.9,69,0,0,0,,0,0,37.1,27.6,282.3,1017,8.6,249.1,25.1,2.1,1,,2021-12-26T07:50:07,2021-12-26T16:46:39,0.72,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-27,1.2,-5.2,-2,-2.4,-12.4,-8.2,-4.1,86.4,1.25,100,25,"rain,snow",0,0,46.1,53.2,57.3,1013.5,10.4,216.6,7.3,0.5,0,,2021-12-27T07:50:24,2021-12-27T16:47:21,0.78,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-28,3,-0.4,1.9,2.3,-4.5,-1,-2.6,73.2,0.4,100,8.33,"rain,snow",1.3,0.4,38.9,40.3,210.6,1009.4,8.1,246.4,21,1.7,1,,2021-12-28T07:50:39,2021-12-28T16:48:06,0.83,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-29,3.3,0.2,1.8,1.9,-5.5,-2.3,-0.1,87.3,0,0,0,,0.8,0.6,33.5,31.5,80.9,1011.2,9.9,247.4,8.8,0.8,0,,2021-12-29T07:50:51,2021-12-29T16:48:53,0.88,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-30,3.2,2.1,2.7,2.8,-2.3,0.3,-0.9,77.2,0,0,0,,0,0,,22.2,189,1013.3,10.1,248.1,15.1,1.4,1,,2021-12-30T07:51:01,2021-12-30T16:49:42,0.93,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2021-12-31,6.8,2.7,4.5,6.3,-1.9,2.1,2.5,86.7,0,0,0,,0,0,,27.4,104,1010.5,9.9,244.8,18.4,1.7,1,,2021-12-31T07:51:08,2021-12-31T16:50:32,0.97,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-01,4.9,-1.1,3.5,4.9,-7.2,0.2,1.5,87,1.14,100,16.67,"rain,snow",2.9,0.9,44.3,33,244.8,1007.3,8.7,242.7,7.9,0.8,0,,2022-01-01T07:51:13,2022-01-01T16:51:25,0.99,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-02,-0.6,-9.2,-5.4,-2.1,-15.7,-10.3,-9.6,72.4,2.06,100,33.33,"rain,snow",2.8,4.5,46.1,25.9,291.5,1014.7,8.6,247.2,14.7,1.2,1,,2022-01-02T07:51:15,2022-01-02T16:52:19,1,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-03,-4.3,-12.5,-8.6,-5.7,-20.6,-12.3,-14.6,62.3,0,0,0,,0.7,5.7,33.5,25.7,233.9,1026.8,2.5,251.3,18.4,1.5,1,,2022-01-03T07:51:15,2022-01-03T16:53:15,0,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-04,2.4,-4.8,-1.2,2.4,-12.1,-5.5,-6.2,68.9,0,0,0,,0,4.8,40.7,31.4,219.1,1021.2,5,250,22.1,1.7,1,,2022-01-04T07:51:12,2022-01-04T16:54:13,0.02,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-05,4.9,-2.5,2.7,3.2,-10.5,-1.8,-2.4,69.6,0.15,100,12.5,rain,0,3.5,64.8,40.4,211.5,1002.5,8.6,216.8,12.5,1,1,,2022-01-05T07:51:07,2022-01-05T16:55:13,0.05,Rain,Clear conditions throughout the day with afternoon rain.,rain,"71432099999,71697099999,71508099999,CWWZ,CYYZ,71833099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-06,-0.9,-6.2,-4.1,-6.5,-14.4,-11,-9.4,66.7,0,0,0,,2.9,2.2,59.4,42.1,256.8,1011.1,7.1,101.6,30.7,2.7,2,,2022-01-06T07:50:59,2022-01-06T16:56:14,0.09,Clear,Clear conditions throughout the day.,snow,"71624099999,71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-07,-4,-10,-7.5,-10.3,-18.8,-15.2,-13,65.4,0,0,0,,1,4,,36.8,311.4,1018.9,6.3,14.3,18.3,1.5,2,,2022-01-07T07:50:49,2022-01-07T16:57:17,0.14,Clear,Clear conditions throughout the day.,snow,"71624099999,71697099999,71265099999,F0888"
"Toronto, ON",2022-01-08,1.5,-12.6,-6.2,1.3,-20.6,-10.8,-11.9,64.8,0.05,100,4.17,"rain,snow",1.1,3.4,,27.5,175.9,1029.6,3.8,222.2,45.9,3.9,4,,2022-01-08T07:50:37,2022-01-08T16:58:21,0.19,"Snow, Rain",Clear conditions throughout the day with late afternoon rain or snow.,snow,"71624099999,71697099999,71432099999,71508099999,CWWZ,71265099999,CXTO,F0888"
"Toronto, ON",2022-01-09,4.3,-5.4,0.9,2.5,-15,-4.5,-3.5,73.5,0.5,100,16.67,"rain,snow",0.6,1.5,68.4,44.7,254.5,1014.8,10.2,248.5,14.2,1.4,1,,2022-01-09T07:50:22,2022-01-09T16:59:26,0.24,"Snow, Rain",Clear conditions throughout the day with rain or snow clearing later.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-10,-5.9,-13.5,-8.3,-11.6,-22.8,-16.6,-14.7,60.2,0.05,100,4.17,snow,1.7,0.7,71.3,42.5,276.3,1022.8,8.2,250.3,28,2.8,1,10,2022-01-10T07:50:04,2022-01-10T17:00:33,0.28,Snow,Clear conditions throughout the day with late afternoon snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-11,-2.3,-19.5,-12.7,-7.6,-29.1,-19.2,-17.5,67.7,0,0,0,snow,1.1,2.1,51.8,46,202.1,1030.6,7.8,251.5,23.4,2.6,1,10,2022-01-11T07:49:44,2022-01-11T17:01:42,0.33,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-12,2.3,-2.5,0.9,0.6,-10.3,-3.6,-4.1,69.8,0,0,0,,0.5,2.1,56.5,36.9,261.8,1013.5,9.9,248.2,10.8,1.6,1,10,2022-01-12T07:49:22,2022-01-12T17:02:51,0.38,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-13,1.8,-0.4,0.9,1.8,-4.3,-0.3,-2.4,79.1,0,0,0,snow,1.6,1.9,31.3,14.6,184.8,1013.6,9.3,247.5,11.4,1.3,1,10,2022-01-13T07:48:57,2022-01-13T17:04:02,0.41,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-14,-0.1,-16.2,-7.3,-0.4,-24.9,-12.4,-15.1,54.4,0,0,0,,1.3,0.6,46.1,24.3,252.2,1022.8,4.7,250.4,19.5,2.3,1,10,2022-01-14T07:48:30,2022-01-14T17:05:13,0.45,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-15,-12.8,-20.1,-16.4,-12.8,-29.2,-23,-25.9,44.5,0,0,0,,0.8,1.8,44.5,24.1,85.7,1033.1,1.9,252.8,19.8,2.4,1,10,2022-01-15T07:48:00,2022-01-15T17:06:26,0.47,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-16,0,-13.6,-6.1,-2.7,-20.6,-11.3,-11.8,65.2,0.45,100,4.17,snow,23,8.7,35.3,33.3,86,1019.3,5.7,249,16.8,2.1,1,10,2022-01-16T07:47:28,2022-01-16T17:07:40,0.49,Snow,Clear conditions throughout the day with late afternoon snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-17,-2.2,-4.7,-3.3,-5.3,-12.3,-9.1,-5.7,84.1,35.89,100,70.83,snow,18.8,37.4,68.4,40.8,238.8,996.1,14.2,209.2,4,0.7,0,10,2022-01-17T07:46:54,2022-01-17T17:08:55,0.5,Snow,Clear conditions throughout the day with a chance of snow throughout the day.,snow,"CXVN,71697099999,CYTZ,71432099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-18,-1.1,-9.7,-5.8,-4.6,-16.4,-9.6,-10.6,69,0.69,100,8.33,snow,3.8,44.5,53.6,27.7,222.2,1014,5.1,247.9,11.5,1.8,1,10,2022-01-18T07:46:18,2022-01-18T17:10:10,0.5,Snow,Clear conditions throughout the day with late afternoon snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-19,4.5,-3.6,1.3,3.5,-10.5,-3.7,-3.9,68.6,0.04,100,4.17,"rain,snow",0.1,40.1,59.4,44.4,250.3,1009.1,9.8,247.2,25.5,2.6,1,10,2022-01-19T07:45:39,2022-01-19T17:11:27,0.52,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-20,-5.5,-16.3,-12.6,-11.4,-25.6,-18.3,-18.8,59.8,0,0,0,,0,32.2,54.5,26,327.5,1030.1,2.4,222.5,19.3,2.3,1,10,2022-01-20T07:44:58,2022-01-20T17:12:44,0.53,Clear,Clear conditions throughout the day.,clear-day,"CXVN,71432099999,71697099999,CYTZ,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-21,-9.6,-17.2,-12.9,-9.6,-28.2,-17.4,-18.8,61.8,0.05,100,4.17,snow,0,29.1,31.3,25.7,150.1,1037.4,2.5,253.8,19.7,2.5,1,10,2022-01-21T07:44:15,2022-01-21T17:14:02,0.56,Snow,Clear conditions throughout the day with late afternoon snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-22,-3.8,-12.1,-6.9,-8.2,-16.8,-12.1,-10.8,74.4,0,0,0,snow,0,27.9,48.2,38.6,203.6,1022.9,6.3,250.2,32.3,3.3,2,10,2022-01-22T07:43:29,2022-01-22T17:15:20,0.6,Clear,Clear conditions throughout the day.,wind,"CXVN,71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-23,-4,-13.2,-7.8,-7.5,-21.5,-13.8,-13.2,65.5,0,0,0,snow,1.5,27.4,53.6,33.3,308.8,1011.9,5.6,247.6,30.9,3.3,2,10,2022-01-23T07:42:42,2022-01-23T17:16:39,0.65,Clear,Clear conditions throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-24,-3.9,-14.2,-8,-4,-21.9,-12.4,-11.3,77.3,2.83,100,37.5,snow,2.4,29.5,34.2,27.5,241.6,1009.4,9.3,236.4,16.6,1.7,1,10,2022-01-24T07:41:52,2022-01-24T17:17:59,0.7,Snow,Clear conditions throughout the day with snow.,snow,"71432099999,71697099999,CYTZ,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-25,-4.7,-11.6,-7.9,-9,-18.6,-13.8,-14.2,61.6,0.12,100,4.17,snow,1.5,31.3,46.1,31.6,309.1,1016.9,4.5,249,15.8,1.8,1,10,2022-01-25T07:41:01,2022-01-25T17:19:19,0.75,Snow,Clear conditions throughout the day with early morning snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-26,-8.4,-13.7,-10.8,-9.3,-20.6,-16.6,-15.7,67.5,0.05,100,4.17,snow,1.4,30.7,32.4,27.4,156.8,1028.5,9.7,251,28.8,2.4,1,10,2022-01-26T07:40:07,2022-01-26T17:20:39,0.81,Snow,Clear conditions throughout the day with late afternoon snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-27,-3.1,-9,-5.4,-6.8,-17.7,-12.3,-9.7,71.7,0,0,0,snow,0,30.1,47.3,38.7,235.7,1020.7,9.4,249.4,37.3,3.3,2,10,2022-01-27T07:39:11,2022-01-27T17:22:00,0.86,Clear,Clear conditions throughout the day.,wind,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-28,-3.1,-15.7,-11.6,-6.3,-24,-17.7,-19.4,53.8,0,0,0,,0,28.7,49.3,27.8,338.1,1024.4,2.9,250.7,22.7,2.9,2,10,2022-01-28T07:38:13,2022-01-28T17:23:21,0.91,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-29,-9.6,-17.7,-13.7,-11.1,-27.8,-19.1,-23.8,43.5,0,0,0,,0,27.5,38,24.1,230.8,1022.3,0,250.2,25.2,3,2,10,2022-01-29T07:37:14,2022-01-29T17:24:43,0.95,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-30,-4.4,-12.5,-7.4,-4.4,-20.6,-11.8,-14.4,57.7,0,0,0,,0,26.4,36,20.3,286.1,1016.3,9.1,248.8,37.3,3.1,2,10,2022-01-30T07:36:12,2022-01-30T17:26:05,0.98,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,71171099999,71833099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-01-31,-1.1,-5.6,-3.2,-1.3,-11.5,-6.2,-9.4,62.5,0,0,0,,0,25.9,28.1,16.4,206.3,1024.3,5,250.7,41.2,3.7,2,10,2022-01-31T07:35:09,2022-01-31T17:27:27,1,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-01,4.5,-2.1,0.9,4,-7.2,-2.4,-5.8,61.4,0,0,0,rain,0,25.1,59.2,25.7,144.1,1023.2,1.3,250.4,35.6,2.9,2,10,2022-02-01T07:34:04,2022-02-01T17:28:49,0,Clear,Clear conditions throughout the day.,clear-day,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-02,4.6,-2.1,2.7,4.5,-7.6,0.7,-1.3,76.1,9.42,100,58.33,"rain,snow",3.9,25.2,46.4,27.7,223.1,1020.2,9.8,247.5,16.5,1.5,1,10,2022-02-02T07:32:57,2022-02-02T17:30:11,0.01,"Snow, Rain",Clear conditions throughout the day with a chance of rain or snow throughout the day.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-03,-1.6,-9.1,-5.3,-3.1,-17.2,-10.4,-8.8,76.8,4.04,100,41.67,snow,10.5,32,48.6,31.7,291.3,1027.2,9.9,248.2,7.3,0.9,0,10,2022-02-03T07:31:48,2022-02-03T17:31:33,0.03,Snow,Clear conditions throughout the day with snow.,snow,"71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-04,-8.9,-11.5,-10.1,-10.7,-19,-15.7,-14.7,69.8,1.27,100,20.83,snow,5,41.7,44.3,20.7,250.2,1024.4,7,249.5,14.3,2.1,0,10,2022-02-04T07:30:38,2022-02-04T17:32:55,0.07,Snow,Clear conditions throughout the day with snow clearing later.,snow,"71432099999,71697099999,71508099999,CWWZ,71171099999,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-05,-6.8,-13.5,-10.2,-7.9,-22.4,-15,-19,49.1,0,0,0,,0,41.1,37.1,24,263.5,1030.1,2.6,222.2,27.5,2.6,2,10,2022-02-05T07:29:26,2022-02-05T17:34:18,0.11,Clear,Clear conditions throughout the day.,clear-day,"CXVN,71432099999,71697099999,71508099999,CWWZ,CXTO,71265099999,F0888"
"Toronto, ON",2022-02-06,0,-6.7,-2.6,-0.4,-12.7,-8,-8.8,62.5,0,0,0,snow,0,39.7,46.8,38.7,209.3,1026.3,10.8,192,36.7,3.2,2,10,2022-02-06T07:28:12,2022-02-06T17:35:40,0.15,Clear,Clear conditions throughout the day.,wind,"CXVN,71432099999,71697099999,CYTZ,71508099999,CWWZ,CXTO,71265099999,F0888"
